flight_id,departure_date,airline_name,airline_type,airline_country,destination,price,is_weekend,is_peak_season,season_multiplier,day_of_week,month
10809,2026-08-12,제주항공,LCC,KR,오이타,266985,False,True,2.2,Wednesday,8
10810,2026-08-13,제주항공,LCC,KR,오이타,257853,False,True,2.2,Thursday,8
10811,2026-08-14,제주항공,LCC,KR,오이타,260304,False,True,2.2,Friday,8
10812,2026-08-15,제주항공,LCC,KR,오이타,266029,True,True,2.2,Saturday,8
10813,2026-08-16,제주항공,LCC,KR,오이타,191184,True,True,1.8,Sunday,8
10814,2026-08-17,제주항공,LCC,KR,오이타,220794,False,True,1.8,Monday,8
10815,2026-08-18,제주항공,LCC,KR,오이타,215512,False,True,1.8,Tuesday,8
10816,2026-08-19,제주항공,LCC,KR,오이타,210201,False,True,1.8,Wednesday,8
10817,2026-08-20,제주항공,LCC,KR,오이타,223135,False,True,1.8,Thursday,8
10818,2026-08-21,제주항공,LCC,KR,오이타,215292,False,True,1.8,Friday,8
10819,2026-08-22,제주항공,LCC,KR,오이타,194650,True,True,1.8,Saturday,8
10820,2026-08-23,제주항공,LCC,KR,오이타,204091,True,True,1.8,Sunday,8
10821,2026-08-24,제주항공,LCC,KR,오이타,206753,False,True,1.8,Monday,8
10822,2026-08-25,제주항공,LCC,KR,오이타,188586,False,True,1.8,Tuesday,8
10823,2026-08-26,제주항공,LCC,KR,오이타,225821,False,True,1.8,Wednesday,8
10824,2026-08-27,제주항공,LCC,KR,오이타,191623,False,True,1.8,Thursday,8
10825,2026-08-28,제주항공,LCC,KR,오이타,215174,False,True,1.8,Friday,8
10826,2026-08-29,제주항공,LCC,KR,오이타,207257,True,True,1.8,Saturday,8
10827,2026-08-30,제주항공,LCC,KR,오이타,187361,True,True,1.8,Sunday,8
10828,2026-08-31,제주항공,LCC,KR,오이타,224584,False,True,1.8,Monday,8
10829,2026-09-01,제주항공,LCC,KR,오이타,110783,False,False,0.9,Tuesday,9
10830,2026-09-02,제주항공,LCC,KR,오이타,104002,False,False,0.9,Wednesday,9
10831,2026-09-03,제주항공,LCC,KR,오이타,97889,False,False,0.9,Thursday,9
10832,2026-09-04,제주항공,LCC,KR,오이타,95667,False,False,0.9,Friday,9
10833,2026-09-05,제주항공,LCC,KR,오이타,100672,True,False,0.9,Saturday,9
10834,2026-09-06,제주항공,LCC,KR,오이타,98437,True,False,0.9,Sunday,9
10835,2026-09-07,제주항공,LCC,KR,오이타,103638,False,False,0.9,Monday,9
10836,2026-09-08,제주항공,LCC,KR,오이타,113154,False,False,0.9,Tuesday,9
10837,2026-09-09,제주항공,LCC,KR,오이타,105051,False,False,0.9,Wednesday,9
10838,2026-09-10,제주항공,LCC,KR,오이타,111571,False,False,0.9,Thursday,9
10839,2026-09-11,제주항공,LCC,KR,오이타,106623,False,False,0.9,Friday,9
10840,2026-09-12,제주항공,LCC,KR,오이타,102987,True,False,0.9,Saturday,9
10841,2026-09-13,제주항공,LCC,KR,오이타,110840,True,False,0.9,Sunday,9
10842,2026-09-14,제주항공,LCC,KR,오이타,102907,False,False,0.9,Monday,9
10843,2026-09-15,제주항공,LCC,KR,오이타,111130,False,False,0.9,Tuesday,9
10844,2026-09-16,제주항공,LCC,KR,오이타,99185,False,False,0.9,Wednesday,9
10845,2026-09-17,제주항공,LCC,KR,오이타,95816,False,False,0.9,Thursday,9
10846,2026-09-18,제주항공,LCC,KR,오이타,110855,False,False,0.9,Friday,9
10847,2026-09-19,제주항공,LCC,KR,오이타,105309,True,False,0.9,Saturday,9
10848,2026-09-20,제주항공,LCC,KR,오이타,111554,True,False,0.9,Sunday,9
10849,2026-09-21,제주항공,LCC,KR,오이타,112563,False,False,0.9,Monday,9
10850,2026-09-22,제주항공,LCC,KR,오이타,94260,False,False,0.9,Tuesday,9
10851,2026-09-23,제주항공,LCC,KR,오이타,103520,False,False,0.9,Wednesday,9
10852,2026-09-24,제주항공,LCC,KR,오이타,100911,False,False,0.9,Thursday,9
10853,2026-09-25,제주항공,LCC,KR,오이타,106105,False,False,0.9,Friday,9
10854,2026-09-26,제주항공,LCC,KR,오이타,109577,True,False,0.9,Saturday,9
10855,2026-09-27,제주항공,LCC,KR,오이타,98958,True,False,0.9,Sunday,9
10856,2026-09-28,제주항공,LCC,KR,오이타,104675,False,False,0.9,Monday,9
10857,2026-09-29,제주항공,LCC,KR,오이타,107820,False,False,0.9,Tuesday,9
10858,2026-09-30,제주항공,LCC,KR,오이타,95932,False,False,0.9,Wednesday,9
10859,2026-10-01,제주항공,LCC,KR,오이타,146668,False,False,1.2,Thursday,10
10860,2026-10-02,제주항공,LCC,KR,오이타,140928,False,False,1.2,Friday,10
10861,2026-10-03,제주항공,LCC,KR,오이타,150407,True,False,1.2,Saturday,10
10862,2026-10-04,제주항공,LCC,KR,오이타,133570,True,False,1.2,Sunday,10
10863,2026-10-05,제주항공,LCC,KR,오이타,127184,False,False,1.2,Monday,10
10864,2026-10-06,제주항공,LCC,KR,오이타,138179,False,False,1.2,Tuesday,10
10865,2026-10-07,제주항공,LCC,KR,오이타,126568,False,False,1.2,Wednesday,10
10866,2026-10-08,제주항공,LCC,KR,오이타,150958,False,False,1.2,Thursday,10
10867,2026-10-09,제주항공,LCC,KR,오이타,125267,False,False,1.2,Friday,10
10868,2026-10-10,제주항공,LCC,KR,오이타,144996,True,False,1.2,Saturday,10
10869,2026-10-11,제주항공,LCC,KR,오이타,138692,True,False,1.2,Sunday,10
10870,2026-10-12,제주항공,LCC,KR,오이타,134373,False,False,1.2,Monday,10
10871,2026-10-13,제주항공,LCC,KR,오이타,126017,False,False,1.2,Tuesday,10
10872,2026-10-14,제주항공,LCC,KR,오이타,141371,False,False,1.2,Wednesday,10
10873,2026-10-15,제주항공,LCC,KR,오이타,140352,False,False,1.2,Thursday,10
10874,2026-10-16,제주항공,LCC,KR,오이타,131952,False,False,1.2,Friday,10
10875,2026-10-17,제주항공,LCC,KR,오이타,149322,True,False,1.2,Saturday,10
10876,2026-10-18,제주항공,LCC,KR,오이타,132593,True,False,1.2,Sunday,10
10877,2026-10-19,제주항공,LCC,KR,오이타,136612,False,False,1.2,Monday,10
10878,2026-10-20,제주항공,LCC,KR,오이타,139207,False,False,1.2,Tuesday,10
10879,2026-10-21,제주항공,LCC,KR,오이타,126966,False,False,1.2,Wednesday,10
10880,2026-10-22,제주항공,LCC,KR,오이타,149927,False,False,1.2,Thursday,10
10881,2026-10-23,제주항공,LCC,KR,오이타,134537,False,False,1.2,Friday,10
10882,2026-10-24,제주항공,LCC,KR,오이타,126429,True,False,1.2,Saturday,10
10883,2026-10-25,제주항공,LCC,KR,오이타,134889,True,False,1.2,Sunday,10
10884,2026-10-26,제주항공,LCC,KR,오이타,140765,False,False,1.2,Monday,10
10885,2026-10-27,제주항공,LCC,KR,오이타,138376,False,False,1.2,Tuesday,10
10886,2026-10-28,제주항공,LCC,KR,오이타,143369,False,False,1.2,Wednesday,10
10887,2026-10-29,제주항공,LCC,KR,오이타,125731,False,False,1.2,Thursday,10
10888,2026-10-30,제주항공,LCC,KR,오이타,132053,False,False,1.2,Friday,10
10889,2026-10-31,제주항공,LCC,KR,오이타,146810,True,False,1.2,Saturday,10
10890,2026-11-01,제주항공,LCC,KR,오이타,126405,True,False,1.2,Sunday,11
10891,2026-11-02,제주항공,LCC,KR,오이타,147811,False,False,1.2,Monday,11
10892,2026-11-03,제주항공,LCC,KR,오이타,126736,False,False,1.2,Tuesday,11
10893,2026-11-04,제주항공,LCC,KR,오이타,147230,False,False,1.2,Wednesday,11
10894,2026-11-05,제주항공,LCC,KR,오이타,134157,False,False,1.2,Thursday,11
10895,2026-11-06,제주항공,LCC,KR,오이타,141096,False,False,1.2,Friday,11
10896,2026-11-07,제주항공,LCC,KR,오이타,128419,True,False,1.2,Saturday,11
10897,2026-11-08,제주항공,LCC,KR,오이타,126026,True,False,1.2,Sunday,11
10898,2026-11-09,제주항공,LCC,KR,오이타,130159,False,False,1.2,Monday,11
10899,2026-11-10,제주항공,LCC,KR,오이타,127728,False,False,1.2,Tuesday,11
10900,2026-11-11,제주항공,LCC,KR,오이타,132822,False,False,1.2,Wednesday,11
10901,2026-11-12,제주항공,LCC,KR,오이타,138396,False,False,1.2,Thursday,11
10902,2026-11-13,제주항공,LCC,KR,오이타,140449,False,False,1.2,Friday,11
10903,2026-11-14,제주항공,LCC,KR,오이타,146000,True,False,1.2,Saturday,11
10904,2026-11-15,제주항공,LCC,KR,오이타,142312,True,False,1.2,Sunday,11
10905,2026-11-16,제주항공,LCC,KR,오이타,141001,False,False,1.2,Monday,11
10906,2026-11-17,제주항공,LCC,KR,오이타,135565,False,False,1.2,Tuesday,11
10907,2026-11-18,제주항공,LCC,KR,오이타,137277,False,False,1.2,Wednesday,11
10908,2026-11-19,제주항공,LCC,KR,오이타,135640,False,False,1.2,Thursday,11
10909,2026-11-20,제주항공,LCC,KR,오이타,147443,False,False,1.2,Friday,11
10910,2026-11-21,제주항공,LCC,KR,오이타,130548,True,False,1.2,Saturday,11
10911,2026-11-22,제주항공,LCC,KR,오이타,124357,True,False,1.2,Sunday,11
10912,2026-11-23,제주항공,LCC,KR,오이타,142176,False,False,1.2,Monday,11
10913,2026-11-24,제주항공,LCC,KR,오이타,129787,False,False,1.2,Tuesday,11
10914,2026-11-25,제주항공,LCC,KR,오이타,148767,False,False,1.2,Wednesday,11
10915,2026-11-26,제주항공,LCC,KR,오이타,147909,False,False,1.2,Thursday,11
10916,2026-11-27,제주항공,LCC,KR,오이타,126317,False,False,1.2,Friday,11
10917,2026-11-28,제주항공,LCC,KR,오이타,127136,True,False,1.2,Saturday,11
10918,2026-11-29,제주항공,LCC,KR,오이타,137866,True,False,1.2,Sunday,11
10919,2026-11-30,제주항공,LCC,KR,오이타,141014,False,False,1.2,Monday,11
10920,2026-12-01,제주항공,LCC,KR,오이타,109822,False,False,1.0,Tuesday,12
10921,2026-12-02,제주항공,LCC,KR,오이타,119986,False,False,1.0,Wednesday,12
10922,2026-12-03,제주항공,LCC,KR,오이타,117183,False,False,1.0,Thursday,12
10923,2026-12-04,제주항공,LCC,KR,오이타,110970,False,False,1.0,Friday,12
10924,2026-12-05,제주항공,LCC,KR,오이타,104083,True,False,1.0,Saturday,12
10925,2026-12-06,제주항공,LCC,KR,오이타,120753,True,False,1.0,Sunday,12
10926,2026-12-07,제주항공,LCC,KR,오이타,108439,False,False,1.0,Monday,12
10927,2026-12-08,제주항공,LCC,KR,오이타,122692,False,False,1.0,Tuesday,12
10928,2026-12-09,제주항공,LCC,KR,오이타,113166,False,False,1.0,Wednesday,12
10929,2026-12-10,제주항공,LCC,KR,오이타,116772,False,False,1.0,Thursday,12
10930,2026-12-11,제주항공,LCC,KR,오이타,123577,False,False,1.0,Friday,12
10931,2026-12-12,제주항공,LCC,KR,오이타,123363,True,False,1.0,Saturday,12
10932,2026-12-13,제주항공,LCC,KR,오이타,112044,True,False,1.0,Sunday,12
10933,2026-12-14,제주항공,LCC,KR,오이타,108304,False,False,1.0,Monday,12
10934,2026-12-15,제주항공,LCC,KR,오이타,121328,False,False,1.0,Tuesday,12
10935,2026-12-16,제주항공,LCC,KR,오이타,113460,False,False,1.0,Wednesday,12
10936,2026-12-17,제주항공,LCC,KR,오이타,107916,False,False,1.0,Thursday,12
10937,2026-12-18,제주항공,LCC,KR,오이타,124301,False,False,1.0,Friday,12
10938,2026-12-19,제주항공,LCC,KR,오이타,108056,True,False,1.0,Saturday,12
10939,2026-12-20,제주항공,LCC,KR,오이타,156140,True,True,1.5,Sunday,12
10940,2026-12-21,제주항공,LCC,KR,오이타,155949,False,True,1.5,Monday,12
10941,2026-12-22,제주항공,LCC,KR,오이타,176719,False,True,1.5,Tuesday,12
10942,2026-12-23,제주항공,LCC,KR,오이타,178077,False,True,1.5,Wednesday,12
10943,2026-12-24,제주항공,LCC,KR,오이타,221307,False,True,2.0,Thursday,12
10944,2026-12-25,제주항공,LCC,KR,오이타,221720,False,True,2.0,Friday,12
10945,2026-12-26,제주항공,LCC,KR,오이타,222616,True,True,2.0,Saturday,12
10946,2026-12-27,제주항공,LCC,KR,오이타,238287,True,True,2.0,Sunday,12
10947,2026-12-28,제주항공,LCC,KR,오이타,209674,False,True,2.0,Monday,12
10948,2026-12-29,제주항공,LCC,KR,오이타,249739,False,True,2.0,Tuesday,12
10949,2026-12-30,제주항공,LCC,KR,오이타,217235,False,True,2.0,Wednesday,12
10950,2026-12-31,제주항공,LCC,KR,오이타,252984,False,True,2.0,Thursday,12
10951,2026-01-01,제주항공,LCC,KR,하코다테,336349,False,True,2.0,Thursday,1
10952,2026-01-02,제주항공,LCC,KR,하코다테,379551,False,True,2.0,Friday,1
10953,2026-01-03,제주항공,LCC,KR,하코다테,340085,True,True,2.0,Saturday,1
10954,2026-01-04,제주항공,LCC,KR,하코다테,329820,True,True,2.0,Sunday,1
10955,2026-01-05,제주항공,LCC,KR,하코다테,386995,False,True,2.0,Monday,1
10956,2026-01-06,제주항공,LCC,KR,하코다테,231498,False,False,1.2,Tuesday,1
10957,2026-01-07,제주항공,LCC,KR,하코다테,211834,False,False,1.2,Wednesday,1
10958,2026-01-08,제주항공,LCC,KR,하코다테,224743,False,False,1.2,Thursday,1
10959,2026-01-09,제주항공,LCC,KR,하코다테,218465,False,False,1.2,Friday,1
10960,2026-01-10,제주항공,LCC,KR,하코다테,231247,True,False,1.2,Saturday,1
10961,2026-01-11,제주항공,LCC,KR,하코다테,208010,True,False,1.2,Sunday,1
10962,2026-01-12,제주항공,LCC,KR,하코다테,217022,False,False,1.2,Monday,1
10963,2026-01-13,제주항공,LCC,KR,하코다테,215368,False,False,1.2,Tuesday,1
10964,2026-01-14,제주항공,LCC,KR,하코다테,209688,False,False,1.2,Wednesday,1
10965,2026-01-15,제주항공,LCC,KR,하코다테,232910,False,False,1.2,Thursday,1
10966,2026-01-16,제주항공,LCC,KR,하코다테,201565,False,False,1.2,Friday,1
10967,2026-01-17,제주항공,LCC,KR,하코다테,200858,True,False,1.2,Saturday,1
10968,2026-01-18,제주항공,LCC,KR,하코다테,219322,True,False,1.2,Sunday,1
10969,2026-01-19,제주항공,LCC,KR,하코다테,222803,False,False,1.2,Monday,1
10970,2026-01-20,제주항공,LCC,KR,하코다테,202807,False,False,1.2,Tuesday,1
10971,2026-01-21,제주항공,LCC,KR,하코다테,211278,False,False,1.2,Wednesday,1
10972,2026-01-22,제주항공,LCC,KR,하코다테,235291,False,False,1.2,Thursday,1
10973,2026-01-23,제주항공,LCC,KR,하코다테,205053,False,False,1.2,Friday,1
10974,2026-01-24,제주항공,LCC,KR,하코다테,223273,True,False,1.2,Saturday,1
10975,2026-01-25,제주항공,LCC,KR,하코다테,226374,True,False,1.2,Sunday,1
10976,2026-01-26,제주항공,LCC,KR,하코다테,213759,False,False,1.2,Monday,1
10977,2026-01-27,제주항공,LCC,KR,하코다테,234901,False,False,1.2,Tuesday,1
10978,2026-01-28,제주항공,LCC,KR,하코다테,226223,False,False,1.2,Wednesday,1
10979,2026-01-29,제주항공,LCC,KR,하코다테,214182,False,False,1.2,Thursday,1
10980,2026-01-30,제주항공,LCC,KR,하코다테,218995,False,False,1.2,Friday,1
10981,2026-01-31,제주항공,LCC,KR,하코다테,224320,True,False,1.2,Saturday,1
10982,2026-02-01,제주항공,LCC,KR,하코다테,219982,True,False,1.2,Sunday,2
10983,2026-02-02,제주항공,LCC,KR,하코다테,232359,False,False,1.2,Monday,2
10984,2026-02-03,제주항공,LCC,KR,하코다테,209817,False,False,1.2,Tuesday,2
10985,2026-02-04,제주항공,LCC,KR,하코다테,207355,False,False,1.2,Wednesday,2
10986,2026-02-05,제주항공,LCC,KR,하코다테,203637,False,False,1.2,Thursday,2
10987,2026-02-06,제주항공,LCC,KR,하코다테,196032,False,False,1.2,Friday,2
10988,2026-02-07,제주항공,LCC,KR,하코다테,196258,True,False,1.2,Saturday,2
10989,2026-02-08,제주항공,LCC,KR,하코다테,231986,True,False,1.2,Sunday,2
10990,2026-02-09,제주항공,LCC,KR,하코다테,223706,False,False,1.2,Monday,2
10991,2026-02-10,제주항공,LCC,KR,하코다테,222935,False,False,1.2,Tuesday,2
10992,2026-02-11,제주항공,LCC,KR,하코다테,220952,False,False,1.2,Wednesday,2
10993,2026-02-12,제주항공,LCC,KR,하코다테,231086,False,False,1.2,Thursday,2
10994,2026-02-13,제주항공,LCC,KR,하코다테,215147,False,False,1.2,Friday,2
10995,2026-02-14,제주항공,LCC,KR,하코다테,232001,True,False,1.2,Saturday,2
10996,2026-02-15,제주항공,LCC,KR,하코다테,209928,True,False,1.2,Sunday,2
10997,2026-02-16,제주항공,LCC,KR,하코다테,234433,False,False,1.2,Monday,2
10998,2026-02-17,제주항공,LCC,KR,하코다테,224581,False,False,1.2,Tuesday,2
10999,2026-02-18,제주항공,LCC,KR,하코다테,205510,False,False,1.2,Wednesday,2
11000,2026-02-19,제주항공,LCC,KR,하코다테,218768,False,False,1.2,Thursday,2
11001,2026-02-20,제주항공,LCC,KR,하코다테,217426,False,False,1.2,Friday,2
11002,2026-02-21,제주항공,LCC,KR,하코다테,200357,True,False,1.2,Saturday,2
11003,2026-02-22,제주항공,LCC,KR,하코다테,219941,True,False,1.2,Sunday,2
11004,2026-02-23,제주항공,LCC,KR,하코다테,207998,False,False,1.2,Monday,2
11005,2026-02-24,제주항공,LCC,KR,하코다테,196661,False,False,1.2,Tuesday,2
11006,2026-02-25,제주항공,LCC,KR,하코다테,235381,False,False,1.2,Wednesday,2
11007,2026-02-26,제주항공,LCC,KR,하코다테,222112,False,False,1.2,Thursday,2
11008,2026-02-27,제주항공,LCC,KR,하코다테,232282,False,False,1.2,Friday,2
11009,2026-02-28,제주항공,LCC,KR,하코다테,223605,True,False,1.2,Saturday,2
11010,2026-03-01,제주항공,LCC,KR,하코다테,227306,True,False,1.3,Sunday,3
11011,2026-03-02,제주항공,LCC,KR,하코다테,234593,False,False,1.3,Monday,3
11012,2026-03-03,제주항공,LCC,KR,하코다테,242224,False,False,1.3,Tuesday,3
11013,2026-03-04,제주항공,LCC,KR,하코다테,255539,False,False,1.3,Wednesday,3
11014,2026-03-05,제주항공,LCC,KR,하코다테,222471,False,False,1.3,Thursday,3
11015,2026-03-06,제주항공,LCC,KR,하코다테,251548,False,False,1.3,Friday,3
11016,2026-03-07,제주항공,LCC,KR,하코다테,253846,True,False,1.3,Saturday,3
11017,2026-03-08,제주항공,LCC,KR,하코다테,241975,True,False,1.3,Sunday,3
11018,2026-03-09,제주항공,LCC,KR,하코다테,254183,False,False,1.3,Monday,3
11019,2026-03-10,제주항공,LCC,KR,하코다테,229220,False,False,1.3,Tuesday,3
11020,2026-03-11,제주항공,LCC,KR,하코다테,255201,False,False,1.3,Wednesday,3
11021,2026-03-12,제주항공,LCC,KR,하코다테,243490,False,False,1.3,Thursday,3
11022,2026-03-13,제주항공,LCC,KR,하코다테,212565,False,False,1.3,Friday,3
11023,2026-03-14,제주항공,LCC,KR,하코다테,253041,True,False,1.3,Saturday,3
11024,2026-03-15,제주항공,LCC,KR,하코다테,233273,True,False,1.3,Sunday,3
11025,2026-03-16,제주항공,LCC,KR,하코다테,232143,False,False,1.3,Monday,3
11026,2026-03-17,제주항공,LCC,KR,하코다테,237110,False,False,1.3,Tuesday,3
11027,2026-03-18,제주항공,LCC,KR,하코다테,217591,False,False,1.3,Wednesday,3
11028,2026-03-19,제주항공,LCC,KR,하코다테,232556,False,False,1.3,Thursday,3
11029,2026-03-20,제주항공,LCC,KR,하코다테,307072,False,True,1.6,Friday,3
11030,2026-03-21,제주항공,LCC,KR,하코다테,260091,True,True,1.6,Saturday,3
11031,2026-03-22,제주항공,LCC,KR,하코다테,274920,True,True,1.6,Sunday,3
11032,2026-03-23,제주항공,LCC,KR,하코다테,259341,False,True,1.6,Monday,3
11033,2026-03-24,제주항공,LCC,KR,하코다테,283144,False,True,1.6,Tuesday,3
11034,2026-03-25,제주항공,LCC,KR,하코다테,301150,False,True,1.6,Wednesday,3
11035,2026-03-26,제주항공,LCC,KR,하코다테,305209,False,True,1.6,Thursday,3
11036,2026-03-27,제주항공,LCC,KR,하코다테,313642,False,True,1.6,Friday,3
11037,2026-03-28,제주항공,LCC,KR,하코다테,294249,True,True,1.6,Saturday,3
11038,2026-03-29,제주항공,LCC,KR,하코다테,273866,True,True,1.6,Sunday,3
11039,2026-03-30,제주항공,LCC,KR,하코다테,312430,False,True,1.6,Monday,3
11040,2026-03-31,제주항공,LCC,KR,하코다테,303858,False,True,1.6,Tuesday,3
11041,2026-04-01,제주항공,LCC,KR,하코다테,292287,False,True,1.6,Wednesday,4
11042,2026-04-02,제주항공,LCC,KR,하코다테,299268,False,True,1.6,Thursday,4
11043,2026-04-03,제주항공,LCC,KR,하코다테,312440,False,True,1.6,Friday,4
11044,2026-04-04,제주항공,LCC,KR,하코다테,300233,True,True,1.6,Saturday,4
11045,2026-04-05,제주항공,LCC,KR,하코다테,280418,True,True,1.6,Sunday,4
11046,2026-04-06,제주항공,LCC,KR,하코다테,300270,False,True,1.6,Monday,4
11047,2026-04-07,제주항공,LCC,KR,하코다테,261520,False,True,1.6,Tuesday,4
11048,2026-04-08,제주항공,LCC,KR,하코다테,281457,False,True,1.6,Wednesday,4
11049,2026-04-09,제주항공,LCC,KR,하코다테,282604,False,True,1.6,Thursday,4
11050,2026-04-10,제주항공,LCC,KR,하코다테,268809,False,True,1.6,Friday,4
11051,2026-04-11,제주항공,LCC,KR,하코다테,260529,True,True,1.6,Saturday,4
11052,2026-04-12,제주항공,LCC,KR,하코다테,266882,True,True,1.6,Sunday,4
11053,2026-04-13,제주항공,LCC,KR,하코다테,296906,False,True,1.6,Monday,4
11054,2026-04-14,제주항공,LCC,KR,하코다테,305411,False,True,1.6,Tuesday,4
11055,2026-04-15,제주항공,LCC,KR,하코다테,316120,False,True,1.6,Wednesday,4
11056,2026-04-16,제주항공,LCC,KR,하코다테,226809,False,False,1.3,Thursday,4
11057,2026-04-17,제주항공,LCC,KR,하코다테,238650,False,False,1.3,Friday,4
11058,2026-04-18,제주항공,LCC,KR,하코다테,254458,True,False,1.3,Saturday,4
11059,2026-04-19,제주항공,LCC,KR,하코다테,218417,True,False,1.3,Sunday,4
11060,2026-04-20,제주항공,LCC,KR,하코다테,244185,False,False,1.3,Monday,4
11061,2026-04-21,제주항공,LCC,KR,하코다테,245933,False,False,1.3,Tuesday,4
11062,2026-04-22,제주항공,LCC,KR,하코다테,214764,False,False,1.3,Wednesday,4
11063,2026-04-23,제주항공,LCC,KR,하코다테,250906,False,False,1.3,Thursday,4
11064,2026-04-24,제주항공,LCC,KR,하코다테,248653,False,False,1.3,Friday,4
11065,2026-04-25,제주항공,LCC,KR,하코다테,212163,True,False,1.3,Saturday,4
11066,2026-04-26,제주항공,LCC,KR,하코다테,214862,True,False,1.3,Sunday,4
11067,2026-04-27,제주항공,LCC,KR,하코다테,212899,False,False,1.3,Monday,4
11068,2026-04-28,제주항공,LCC,KR,하코다테,295886,False,True,1.7,Tuesday,4
11069,2026-04-29,제주항공,LCC,KR,하코다테,306568,False,True,1.7,Wednesday,4
11070,2026-04-30,제주항공,LCC,KR,하코다테,307979,False,True,1.7,Thursday,4
11071,2026-05-01,제주항공,LCC,KR,하코다테,326108,False,True,1.9,Friday,5
11072,2026-05-02,제주항공,LCC,KR,하코다테,370153,True,True,1.9,Saturday,5
11073,2026-05-03,제주항공,LCC,KR,하코다테,332989,True,True,1.9,Sunday,5
11074,2026-05-04,제주항공,LCC,KR,하코다테,310915,False,True,1.9,Monday,5
11075,2026-05-05,제주항공,LCC,KR,하코다테,328335,False,True,1.9,Tuesday,5
11076,2026-05-06,제주항공,LCC,KR,하코다테,344127,False,True,1.9,Wednesday,5
11077,2026-05-07,제주항공,LCC,KR,하코다테,176695,False,False,1.0,Thursday,5
11078,2026-05-08,제주항공,LCC,KR,하코다테,171858,False,False,1.0,Friday,5
11079,2026-05-09,제주항공,LCC,KR,하코다테,166727,True,False,1.0,Saturday,5
11080,2026-05-10,제주항공,LCC,KR,하코다테,191489,True,False,1.0,Sunday,5
11081,2026-05-11,제주항공,LCC,KR,하코다테,197861,False,False,1.0,Monday,5
11082,2026-05-12,제주항공,LCC,KR,하코다테,173863,False,False,1.0,Tuesday,5
11083,2026-05-13,제주항공,LCC,KR,하코다테,175738,False,False,1.0,Wednesday,5
11084,2026-05-14,제주항공,LCC,KR,하코다테,184249,False,False,1.0,Thursday,5
11085,2026-05-15,제주항공,LCC,KR,하코다테,187863,False,False,1.0,Friday,5
11086,2026-05-16,제주항공,LCC,KR,하코다테,176113,True,False,1.0,Saturday,5
11087,2026-05-17,제주항공,LCC,KR,하코다테,194577,True,False,1.0,Sunday,5
11088,2026-05-18,제주항공,LCC,KR,하코다테,182160,False,False,1.0,Monday,5
11089,2026-05-19,제주항공,LCC,KR,하코다테,178214,False,False,1.0,Tuesday,5
11090,2026-05-20,제주항공,LCC,KR,하코다테,185280,False,False,1.0,Wednesday,5
11091,2026-05-21,제주항공,LCC,KR,하코다테,196300,False,False,1.0,Thursday,5
11092,2026-05-22,제주항공,LCC,KR,하코다테,190603,False,False,1.0,Friday,5
11093,2026-05-23,제주항공,LCC,KR,하코다테,163440,True,False,1.0,Saturday,5
11094,2026-05-24,제주항공,LCC,KR,하코다테,173963,True,False,1.0,Sunday,5
11095,2026-05-25,제주항공,LCC,KR,하코다테,178939,False,False,1.0,Monday,5
11096,2026-05-26,제주항공,LCC,KR,하코다테,173322,False,False,1.0,Tuesday,5
11097,2026-05-27,제주항공,LCC,KR,하코다테,187206,False,False,1.0,Wednesday,5
11098,2026-05-28,제주항공,LCC,KR,하코다테,191745,False,False,1.0,Thursday,5
11099,2026-05-29,제주항공,LCC,KR,하코다테,188328,False,False,1.0,Friday,5
11100,2026-05-30,제주항공,LCC,KR,하코다테,197615,True,False,1.0,Saturday,5
11101,2026-05-31,제주항공,LCC,KR,하코다테,171811,True,False,1.0,Sunday,5
11102,2026-06-01,제주항공,LCC,KR,하코다테,164474,False,False,0.85,Monday,6
11103,2026-06-02,제주항공,LCC,KR,하코다테,161158,False,False,0.85,Tuesday,6
11104,2026-06-03,제주항공,LCC,KR,하코다테,148782,False,False,0.85,Wednesday,6
11105,2026-06-04,제주항공,LCC,KR,하코다테,160164,False,False,0.85,Thursday,6
11106,2026-06-05,제주항공,LCC,KR,하코다테,140884,False,False,0.85,Friday,6
11107,2026-06-06,제주항공,LCC,KR,하코다테,161853,True,False,0.85,Saturday,6
11108,2026-06-07,제주항공,LCC,KR,하코다테,153989,True,False,0.85,Sunday,6
11109,2026-06-08,제주항공,LCC,KR,하코다테,146644,False,False,0.85,Monday,6
11110,2026-06-09,제주항공,LCC,KR,하코다테,157766,False,False,0.85,Tuesday,6
11111,2026-06-10,제주항공,LCC,KR,하코다테,157333,False,False,0.85,Wednesday,6
11112,2026-06-11,제주항공,LCC,KR,하코다테,144110,False,False,0.85,Thursday,6
11113,2026-06-12,제주항공,LCC,KR,하코다테,138630,False,False,0.85,Friday,6
11114,2026-06-13,제주항공,LCC,KR,하코다테,150968,True,False,0.85,Saturday,6
11115,2026-06-14,제주항공,LCC,KR,하코다테,155127,True,False,0.85,Sunday,6
11116,2026-06-15,제주항공,LCC,KR,하코다테,164524,False,False,0.85,Monday,6
11117,2026-06-16,제주항공,LCC,KR,하코다테,166103,False,False,0.85,Tuesday,6
11118,2026-06-17,제주항공,LCC,KR,하코다테,153881,False,False,0.85,Wednesday,6
11119,2026-06-18,제주항공,LCC,KR,하코다테,160766,False,False,0.85,Thursday,6
11120,2026-06-19,제주항공,LCC,KR,하코다테,151142,False,False,0.85,Friday,6
